theta,J
-6.2570305,-4.9517546
-6.2620316,-4.951312
-6.2670326,-4.9508643
-6.2720337,-4.9504175
-6.2770348,-4.9499726
-6.282034,-4.9495287
-6.287035,-4.9490814
-6.292036,-4.948639
-6.297037,-4.948193
-6.3020363,-4.947747
-6.3070374,-4.9473124
-6.3120384,-4.946863
-6.3170395,-4.946417
-6.3220387,-4.945977
-6.3270397,-4.945529
-6.332041,-4.945086
-6.33704,-4.9446516
-6.342041,-4.944206
-6.347042,-4.9437656
-6.352043,-4.943327
-6.357044,-4.9428816
-6.3620453,-4.9424434
-6.3670444,-4.941998
-6.3720455,-4.941557
-6.3770466,-4.9411216
-6.3820477,-4.940683
-6.387047,-4.9402437
-6.392048,-4.939807
-6.397049,-4.9393635
-6.40205,-4.9389257
-6.407049,-4.938491
-6.4120502,-4.938054
-6.4170513,-4.9376135
-6.4220524,-4.9371758
-6.4270515,-4.936736
-6.4320526,-4.936304
-6.4370537,-4.9358664
-6.4420547,-4.935432
-6.447056,-4.9349947
-6.452057,-4.9345617
-6.457056,-4.93413
-6.462057,-4.933695
-6.467058,-4.933263
-6.4720573,-4.932823
-6.4770584,-4.932392
-6.4820595,-4.93196
-6.4870605,-4.931527
-6.4920597,-4.9310913
-6.497061,-4.9306626
-6.502062,-4.930228
-6.507063,-4.9297986
-6.512062,-4.9293647
-6.517063,-4.9289303
-6.522064,-4.928506
-6.5270653,-4.928072
-6.5320663,-4.9276447
-6.5370674,-4.9272194
-6.5420666,-4.926792
-6.5470676,-4.926361
-6.5520687,-4.925936
-6.557068,-4.9255037
-6.562069,-4.9250717
-6.56707,-4.92465
-6.572071,-4.9242225
-6.57707,-4.9237933
-6.5820713,-4.923368
-6.5870724,-4.9229474
-6.5920734,-4.922521
-6.5970745,-4.9220953
-6.6020737,-4.9216747
-6.6070747,-4.9212523
-6.612076,-4.920823
-6.617077,-4.9204035
-6.622078,-4.919977
-6.627079,-4.9195485
-6.632078,-4.9191365
-6.6370792,-4.9187074
-6.6420784,-4.9182835
-6.6470795,-4.917868
-6.6520805,-4.9174485
-6.6570816,-4.917025
-6.662081,-4.916609
-6.667082,-4.916187
-6.672083,-4.9157696
-6.677084,-4.915353
-6.682085,-4.9149265
-6.687084,-4.9145136
-6.6920853,-4.914095
-6.6970863,-4.913679
-6.7020874,-4.9132633
-6.7070885,-4.912844
-6.7120895,-4.912427
-6.7170887,-4.91201
-6.72209,-4.9115973
-6.727089,-4.9111814
-6.73209,-4.9107637
-6.737091,-4.9103537
-6.742092,-4.909935
-6.7470913,-4.909524
-6.7520924,-4.909108
-6.7570934,-4.9086976
-6.7620945,-4.908285
-6.7670956,-4.9078736
-6.7720966,-4.9074597
-6.777096,-4.9070525
-6.782097,-4.9066386
-6.787098,-4.906227
-6.792099,-4.90582
-6.7971,-4.905405
-6.802099,-4.9050026
-6.8071003,-4.9045963
-6.8120995,-4.904178
-6.8171005,-4.9037685
-6.8221016,-4.903363
-6.8271027,-4.902957
-6.832102,-4.902548
-6.837103,-4.9021378
-6.842104,-4.9017324
-6.847105,-4.901327
-6.852106,-4.900923
-6.857107,-4.9005156
-6.8621063,-4.9001155
-6.8671074,-4.8997035
-6.8721085,-4.8993025
-6.8771095,-4.898897
-6.8821106,-4.898493
-6.8871098,-4.8980894
-6.892111,-4.897687
-6.89711,-4.8972864
-6.902111,-4.896885
-6.907112,-4.8964796
-6.912113,-4.8960752
-6.9171143,-4.8956785
-6.9221134,-4.8952713
-6.9271145,-4.8948736
-6.9321156,-4.894473
-6.9371166,-4.8940773
-6.9421177,-4.893672
-6.9471188,-4.8932815
-6.952118,-4.8928766
-6.957119,-4.892481
-6.96212,-4.892082
-6.967121,-4.8916807
-6.9721203,-4.891281
-6.9771214,-4.8908854
-6.9821205,-4.8904915
-6.9871216,-4.8900933
-6.9921227,-4.889697
-6.9971237,-4.8892965
-7.002125,-4.8889055
-7.007124,-4.8885107
-7.012125,-4.888113
-7.017126,-4.8877172
-7.022127,-4.8873224
-7.027128,-4.886933
-7.0321293,-4.8865457
-7.0371284,-4.8861485
-7.0421295,-4.8857536
-7.0471306,-4.885359
-7.0521317,-4.8849654
-7.057131,-4.8845744
-7.062132,-4.8841887
-7.067131,-4.883789
-7.072132,-4.883402
-7.077133,-4.8830113
-7.0821342,-4.8826184
-7.0871353,-4.882229
-7.0921364,-4.8818417
-7.0971355,-4.881455
-7.1021366,-4.8810654
-7.1071377,-4.880668
-7.1121387,-4.8802824
-7.11714,-4.879895
-7.122139,-4.879507
-7.12714,-4.8791256
-7.132141,-4.8787327
-7.137142,-4.8783474
-7.1421413,-4.87796
-7.1471424,-4.877573
-7.1521416,-4.877179
-7.1571426,-4.8767967
-7.1621437,-4.8764114
-7.167145,-4.876026
-7.172146,-4.875639
-7.177147,-4.8752584
-7.182146,-4.8748684
-7.187147,-4.874489
-7.192148,-4.8741007
-7.1971493,-4.8737173
-7.2021503,-4.873334
-7.2071495,-4.8729534
-7.2121506,-4.872569
-7.2171516,-4.8721867
-7.2221527,-4.871806
-7.227152,-4.8714223
-7.232153,-4.8710413
-7.237154,-4.8706536
-7.242153,-4.870274
-7.247154,-4.869895
-7.2521553,-4.8695164
-7.2571564,-4.869137
-7.2621574,-4.8687544
-7.2671585,-4.868371
-7.2721577,-4.8679914
-7.2771587,-4.867612
-7.28216,-4.8672333
-7.287161,-4.8668585
-7.29216,-4.8664756
-7.297161,-4.866103
-7.302162,-4.8657236
-7.3071632,-4.865345
-7.3121624,-4.864968
-7.3171635,-4.864587
-7.3221645,-4.864216
-7.3271637,-4.8638325
-7.332165,-4.863455
-7.337166,-4.863084
-7.342167,-4.862705
-7.347168,-4.8623285
-7.352169,-4.861952
-7.357168,-4.8615766
-7.3621693,-4.8611984
-7.3671703,-4.86083
-7.3721714,-4.8604517
-7.3771706,-4.860074
-7.3821716,-4.8597016
-7.3871727,-4.8593264
-7.392174,-4.8589506
-7.397173,-4.8585777
-7.402174,-4.858201
-7.407175,-4.857831
-7.412176,-4.857457
-7.4171753,-4.8570824
-7.4221764,-4.856714
-7.4271774,-4.8563404
-7.4321785,-4.855969
-7.4371796,-4.855595
-7.4421787,-4.8552284
-7.44718,-4.8548574
-7.452181,-4.8544827
-7.457182,-4.8541107
-7.462181,-4.8537416
-7.467182,-4.853366
-7.472183,-4.852995
-7.4771843,-4.852627
-7.4821835,-4.8522606
-7.4871845,-4.8518877
-7.4921856,-4.8515196
-7.4971867,-4.8511457
-7.502186,-4.8507786
-7.507187,-4.8504143
-7.512188,-4.8500423
-7.517189,-4.8496723
-7.52219,-4.849309
-7.527191,-4.848936
-7.5321903,-4.8485713
-7.5371914,-4.8482013
-7.5421925,-4.8478336
-7.5471916,-4.847473
-7.5521927,-4.8470984
-7.5571938,-4.8467317
-7.562195,-4.846363
-7.567194,-4.846004
-7.572195,-4.845635
-7.577196,-4.8452663
-7.582197,-4.844899
-7.5871983,-4.844536
-7.5921974,-4.844166
-7.5971985,-4.8438034
-7.6021996,-4.84344
-7.6072006,-4.8430767
-7.6122017,-4.8427052
-7.617201,-4.8423424
-7.622202,-4.8419785
-7.627203,-4.841614
-7.632202,-4.8412514
-7.637203,-4.8408895
-7.6422043,-4.84052
-7.6472054,-4.8401585
-7.6522045,-4.839795
-7.6572056,-4.8394327
-7.6622066,-4.839072
-7.6672077,-4.838704
-7.672209,-4.8383455
-7.677208,-4.8379846
-7.682209,-4.837617
-7.68721,-4.837264
-7.692211,-4.8368983
-7.697212,-4.83653
-7.7022133,-4.836176
-7.7072124,-4.835811
-7.7122135,-4.835451
-7.7172127,-4.8350925
-7.7222137,-4.834726
-7.727215,-4.834366
-7.732216,-4.834011
-7.737215,-4.833645
-7.742216,-4.8332915
-7.747217,-4.832925
-7.7522182,-4.8325653
-7.7572193,-4.8322067
-7.7622204,-4.831846
-7.7672195,-4.8314977
-7.7722206,-4.8311367
-7.7772217,-4.830775
-7.7822227,-4.830417
-7.787224,-4.8300543
-7.792223,-4.8296967
-7.797224,-4.829344
-7.802223,-4.8289833
-7.8072243,-4.8286247
-7.8122253,-4.82827
-7.8172264,-4.8279095
-7.8222256,-4.827559
-7.8272266,-4.827196
-7.8322277,-4.8268385
-7.837229,-4.826481
-7.84223,-4.8261275
-7.847231,-4.8257713
-7.85223,-4.8254137
-7.857231,-4.825059
-7.862232,-4.8246984
-7.8672333,-4.8243475
-7.8722343,-4.823994
-7.8772335,-4.82364
-7.8822346,-4.823284
-7.8872337,-4.8229294
-7.892235,-4.8225684
-7.897236,-4.822215
-7.902237,-4.8218613
-7.907238,-4.8215084
-7.912237,-4.8211513
-7.917238,-4.8208
-7.9222393,-4.820448
-7.9272404,-4.820093
-7.9322414,-4.8197384
-7.9372406,-4.8193855
-7.9422417,-4.8190327
-7.9472427,-4.8186817
-7.952244,-4.818326
-7.957245,-4.8179784
-7.962244,-4.817629
-7.967245,-4.8172665
-7.9722443,-4.8169174
-7.9772453,-4.8165693
-7.9822464,-4.8162155
-7.9872475,-4.8158617
-7.9922485,-4.8155103
-7.9972477,-4.8151636
-8.002249,-4.8148146
-8.00725,-4.814459
-8.012251,-4.814106
-8.017252,-4.813757
-8.022253,-4.813407
-8.027252,-4.813055
-8.032253,-4.812708
-8.037254,-4.8123593
-8.042255,-4.812009
-8.047255,-4.8116612
-8.052256,-4.8113093
-8.057255,-4.810959
-8.062256,-4.810605
-8.067257,-4.8102612
-8.072258,-4.8099127
-8.077259,-4.8095646
-8.082258,-4.8092165
-8.087259,-4.808867
-8.09226,-4.8085184
-8.097261,-4.8081713
-8.1022625,-4.8078237
-8.107264,-4.807475
-8.112263,-4.8071256
-8.117264,-4.8067775
-8.122265,-4.806428
-8.127266,-4.806088
-8.132265,-4.8057337
-8.137266,-4.8053913
-8.142265,-4.805045
-8.147266,-4.804697
-8.152267,-4.804351
-8.157269,-4.804002
-8.16227,-4.8036575
-8.167271,-4.8033113
-8.17227,-4.802965
-8.177271,-4.8026204
-8.182272,-4.8022733
-8.187273,-4.8019333
-8.192274,-4.801587
-8.197273,-4.801245
-8.202274,-4.8008966
-8.207275,-4.800556
-8.212276,-4.8002057
-8.217276,-4.7998643
-8.222277,-4.7995234
-8.227278,-4.7991753
-8.232277,-4.7988353
-8.237278,-4.7984877
-8.242279,-4.798147
-8.24728,-4.797799
-8.252281,-4.797451
-8.25728,-4.7971153
-8.262281,-4.796769
-8.2672825,-4.7964277
-8.272284,-4.7960854
-8.277285,-4.795745
-8.282284,-4.795402
-8.287285,-4.795062
-8.292286,-4.7947197
-8.297287,-4.794373
-8.302286,-4.7940326
-8.307287,-4.793689
-8.312288,-4.7933517
-8.317287,-4.793008
-8.3222885,-4.7926617
-8.32729,-4.7923193
-8.332291,-4.791983
-8.337292,-4.7916403
-8.342293,-4.791298
-8.347292,-4.7909613
-8.352293,-4.7906194
-8.357294,-4.7902784
-8.362295,-4.7899423
-8.367294,-4.7896023
-8.372295,-4.789256
-8.377296,-4.788921
-8.3822975,-4.788579
-8.387297,-4.7882423
-8.392298,-4.7879
-8.397299,-4.78756
-8.4023,-4.787223
-8.407299,-4.7868834
-8.4123,-4.786544
-8.417301,-4.7862053
-8.422302,-4.7858696
-8.427303,-4.785528
-8.432302,-4.785193
-8.437304,-4.7848525
-8.442305,-4.7845116
-8.447306,-4.78417
-8.452305,-4.7838345
-8.457306,-4.783497
-8.462307,-4.783162
-8.467308,-4.782823
-8.472307,-4.7824864
-8.477308,-4.782147
-8.482309,-4.781809
-8.48731,-4.7814703
-8.49231,-4.7811337
-8.497311,-4.780802
-8.502312,-4.7804604
-8.507313,-4.780129
-8.512314,-4.779787
-8.517315,-4.779455
-8.522314,-4.7791166
-8.527315,-4.7787833
-8.532316,-4.778446
-8.537315,-4.778104
-8.542316,-4.777774
-8.5473175,-4.777439
-8.552319,-4.7771053
-8.557318,-4.776765
-8.562319,-4.776429
-8.56732,-4.776094
-8.572321,-4.7757597
-8.57732,-4.7754273
-8.582321,-4.775092
-8.587322,-4.774756
-8.592323,-4.7744203
-8.597324,-4.774088
-8.602325,-4.773748
-8.607325,-4.7734203
-8.612326,-4.773079
-8.617327,-4.772746
-8.622326,-4.772415
-8.627327,-4.7720814
-8.632328,-4.771745
-8.637329,-4.771411
-8.642328,-4.771077
-8.647329,-4.7707453
-8.65233,-4.7704096
-8.657331,-4.7700734
-8.662333,-4.769742
-8.667332,-4.769406
-8.672333,-4.769075
-8.677334,-4.7687387
-8.682335,-4.7684054
-8.687336,-4.768073
-8.692337,-4.767747
-8.697336,-4.76741
-8.702337,-4.767078
-8.707336,-4.7667465
-8.7123375,-4.7664175
-8.717339,-4.766081
-8.72234,-4.765748
-8.727339,-4.765419
-8.73234,-4.7650833
-8.737341,-4.764757
-8.742342,-4.7644234
-8.747343,-4.7640886
-8.752342,-4.7637606
-8.757343,-4.763428
-8.762344,-4.763093
-8.767345,-4.762761
-8.7723465,-4.7624273
-8.777348,-4.7620964
-8.782347,-4.761766
-8.787348,-4.761432
-8.792347,-4.761103
-8.797348,-4.760768
-8.802349,-4.7604365
-8.80735,-4.7601104
-8.812349,-4.75978
-8.81735,-4.759444
-8.822351,-4.759116
-8.827353,-4.7587833
-8.832354,-4.7584543
-8.837355,-4.758121
-8.842354,-4.7577972
-8.847355,-4.7574625
-8.852356,-4.7571316
-8.857357,-4.756802
-8.862358,-4.7564707
-8.867357,-4.7561407
-8.872358,-4.755804
-8.8773575,-4.755481
-8.882359,-4.7551517
-8.88736,-4.754818
-8.892361,-4.7544875
-8.89736,-4.754162
-8.902361,-4.7538233
-8.907362,-4.7535043
-8.912363,-4.753172
-8.917364,-4.752837
-8.922365,-4.752508
-8.927364,-4.7521806
-8.932365,-4.751848
-8.9373665,-4.751524
-8.942368,-4.751195
-8.947369,-4.7508645
-8.952368,-4.750533
-8.957369,-4.750201
-8.962368,-4.749874
-8.967369,-4.7495465
-8.97237,-4.749214
-8.977371,-4.7488832
-8.982372,-4.7485547
-8.987371,-4.7482266
-8.9923725,-4.7478967
-8.997374,-4.747567
-9.002375,-4.74724
-9.007376,-4.746909
-9.012377,-4.746582
-9.017376,-4.7462506
-9.022377,-4.745923
-9.027378,-4.745595
-9.032379,-4.7452674
-9.037378,-4.7449365
-9.042379,-4.74461
-9.047379,-4.744277
-9.05238,-4.74395
-9.057381,-4.74362
-9.062382,-4.743294
-9.067383,-4.742962
-9.072382,-4.7426353
-9.077383,-4.742304
-9.082384,-4.741975
-9.087385,-4.741651
-9.092386,-4.7413187
-9.097387,-4.7409906
-9.102386,-4.7406645
-9.107388,-4.7403307
-9.112389,-4.7400074
-9.11739,-4.7396755
-9.122389,-4.7393465
-9.12739,-4.7390246
-9.132389,-4.7386894
-9.13739,-4.7383623
-9.142391,-4.7380366
-9.147392,-4.737709
-9.152393,-4.7373757
-9.157394,-4.73705
-9.162394,-4.736719
-9.167395,-4.736389
-9.172396,-4.736067
-9.177397,-4.7357283
-9.182398,-4.735407
-9.187397,-4.735078
-9.192398,-4.734749
-9.197399,-4.7344217
-9.2024,-4.7340946
-9.207399,-4.7337666
-9.2124,-4.7334337
-9.2174,-4.7331076
-9.222401,-4.7327824
-9.227402,-4.7324543
-9.232403,-4.732127
-9.237404,-4.7317963
-9.242405,-4.7314687
-9.247404,-4.731141
-9.252405,-4.730813
-9.257406,-4.730486
-9.262407,-4.7301517
-9.267408,-4.729828
-9.272408,-4.729501
-9.277409,-4.72917
-9.28241,-4.7288437
-9.287411,-4.7285166
-9.29241,-4.7281837
-9.297411,-4.727854
-9.302412,-4.727529
-9.307411,-4.7272034
-9.312412,-4.7268753
-9.317413,-4.7265444
-9.322414,-4.726215
-9.327415,-4.7258806
-9.332417,-4.725558
-9.337416,-4.72523
-9.342417,-4.724904
-9.347418,-4.724576
-9.352419,-4.724245
-9.357418,-4.7239213
-9.362419,-4.7235928
-9.36742,-4.7232614
-9.372421,-4.722938
-9.37742,-4.7226067
-9.3824215,-4.7222757
-9.387423,-4.7219515
-9.392422,-4.7216215
-9.397423,-4.7212934
-9.402424,-4.7209597
-9.407425,-4.7206335
-9.412426,-4.72031
-9.417427,-4.719985
-9.422426,-4.719655
-9.427427,-4.719324
-9.432428,-4.718996
-9.437429,-4.718668
-9.442429,-4.718341
-9.44743,-4.718006
-9.452431,-4.717683
-9.457432,-4.7173495
-9.462431,-4.7170234
-9.467432,-4.716696
-9.472433,-4.7163706
-9.477434,-4.7160435
-9.482433,-4.715712
-9.487434,-4.7153854
-9.492435,-4.7150593
-9.497437,-4.7147274
-9.502438,-4.7144012
-9.507439,-4.71407
-9.512438,-4.713744
-9.517439,-4.7134113
-9.52244,-4.7130804
-9.527439,-4.712756
-9.53244,-4.712425
-9.537441,-4.712099
-9.542442,-4.7117653
-9.5474415,-4.711446
-9.552443,-4.711112
-9.557444,-4.710786
-9.562445,-4.710451
-9.567444,-4.7101316
-9.572445,-4.709798
-9.577446,-4.709467
-9.582447,-4.7091436
-9.587448,-4.7088223
-9.592449,-4.7084856
-9.597448,-4.7081594
-9.602449,-4.707823
-9.6074505,-4.707497
-9.61245,-4.7071652
-9.617451,-4.7068434
-9.622452,-4.7065144
-9.627453,-4.706186
-9.632452,-4.7058573
-9.637453,-4.7055235
-9.642454,-4.7051973
-9.647455,-4.7048693
-9.652456,-4.7045445
-9.657455,-4.704216
-9.6624565,-4.703885
-9.667458,-4.7035522
-9.672459,-4.703228
-9.67746,-4.7028966
-9.682461,-4.702571
-9.68746,-4.702239
-9.692461,-4.70191
-9.69746,-4.701584
-9.702461,-4.701255
-9.707462,-4.700924
-9.712463,-4.700597
-9.717463,-4.700268
-9.722464,-4.699941
-9.727465,-4.6996145
-9.732466,-4.6992817
-9.737467,-4.6989536
-9.742466,-4.6986175
-9.747467,-4.6982956
-9.752468,-4.6979628
-9.757469,-4.697634
-9.76247,-4.697308
-9.767471,-4.696984
-9.77247,-4.6966534
-9.777472,-4.6963253
-9.782471,-4.6959934
-9.787472,-4.6956635
-9.792473,-4.6953363
-9.797474,-4.6950088
-9.802473,-4.694677
-9.807474,-4.6943493
-9.812475,-4.6940217
-9.817476,-4.6936927
-9.822477,-4.693365
-9.827478,-4.693035
-9.832478,-4.6927056
-9.837479,-4.6923814
-9.84248,-4.692052
-9.847481,-4.691718
-9.852482,-4.691389
-9.857481,-4.691062
-9.862482,-4.6907372
-9.867481,-4.6904035
-9.872482,-4.6900797
-9.877483,-4.689747
-9.882484,-4.689421
-9.887484,-4.6890907
-9.892485,-4.6887665
-9.897486,-4.688436
-9.902487,-4.6881065
-9.907488,-4.6877804
-9.912489,-4.6874523
-9.917488,-4.6871214
-9.922489,-4.6867905
-9.92749,-4.6864653
-9.932491,-4.6861343
-9.937492,-4.68581
-9.942492,-4.685482
-9.947493,-4.6851516
-9.952492,-4.684823
-9.957493,-4.6844974
-9.962494,-4.684167
-9.967495,-4.683836
-9.972496,-4.6835117
-9.977495,-4.68318
-9.982496,-4.6828537
-9.987497,-4.6825247
-9.992498,-4.6821966
-9.997499,-4.6818733
-9.997499,-4.6815414
-9.9924965,-4.6812153
-9.987497,-4.680887
-9.982498,-4.680554
-9.977495,-4.680233
-9.972496,-4.679904
-9.967494,-4.679577
-9.962494,-4.6792474
-9.957495,-4.67892
-9.952493,-4.6785965
-9.947493,-4.6782627
-9.942492,-4.677932
-9.937491,-4.6776114
-9.932489,-4.6772795
-9.92749,-4.6769557
-9.92249,-4.676628
-9.917488,-4.6763043
-9.912489,-4.675971
-9.907486,-4.675645
-9.902487,-4.675314
-9.897488,-4.6749907
-9.892485,-4.6746607
-9.8874855,-4.674339
-9.8824835,-4.6740055
-9.877483,-4.673679
-9.872482,-4.6733565
-9.867482,-4.673027
-9.862482,-4.672703
-9.857481,-4.6723766
-9.852481,-4.6720514
-9.847479,-4.6717224
-9.84248,-4.671397
-9.83748,-4.67107
-9.832478,-4.6707454
-9.827478,-4.670416
-9.822475,-4.6700916
-9.817476,-4.6697664
-9.812477,-4.6694403
-9.807474,-4.6691074
-9.802475,-4.6687856
-9.797473,-4.668459
-9.792473,-4.668133
-9.787472,-4.667811
-9.782472,-4.667482
-9.777472,-4.6671586
-9.77247,-4.66683
-9.76747,-4.6665063
-9.762468,-4.666182
-9.757469,-4.6658516
-9.752469,-4.6655307
-9.747467,-4.665205
-9.742468,-4.664878
-9.737465,-4.6645565
-9.732466,-4.6642265
-9.727464,-4.6639047
-9.722464,-4.663585
-9.717464,-4.6632576
-9.712462,-4.6629333
-9.707462,-4.6626043
-9.702461,-4.66228
-9.697461,-4.6619587
-9.692461,-4.6616344
-9.68746,-4.6613092
-9.68246,-4.660985
-9.677458,-4.66066
-9.672459,-4.6603427
-9.667459,-4.6600127
-9.6624565,-4.659688
-9.657457,-4.6593657
-9.652454,-4.6590424
-9.647455,-4.658716
-9.642453,-4.6583943
-9.637453,-4.6580687
-9.632454,-4.657748
-9.627452,-4.657428
-9.622452,-4.6571035
-9.617451,-4.6567793
-9.612451,-4.65646
-9.6074505,-4.6561365
-9.602449,-4.655817
-9.597449,-4.6554937
-9.592447,-4.655169
-9.587448,-4.6548433
-9.582445,-4.6545324
-9.577446,-4.654202
-9.572447,-4.6538777
-9.567444,-4.6535597
-9.562445,-4.6532383
-9.557443,-4.652917
-9.552443,-4.652595
-9.547443,-4.6522765
-9.542441,-4.6519547
-9.537441,-4.651636
-9.53244,-4.651315
-9.52744,-4.650992
-9.522438,-4.650664
-9.517439,-4.6503515
-9.512439,-4.6500278
-9.507437,-4.6497083
-9.502438,-4.6493874
-9.497435,-4.6490726
-9.492435,-4.6487474
-9.487436,-4.6484303
-9.482433,-4.6481123
-9.477434,-4.6477947
-9.472432,-4.6474743
-9.467432,-4.6471577
-9.462433,-4.6468344
-9.457431,-4.646515
-9.452431,-4.646202
-9.44743,-4.6458807
-9.44243,-4.645561
-9.4374275,-4.64524
-9.432428,-4.644925
-9.427428,-4.6446037
-9.422426,-4.644288
-9.417427,-4.643965
-9.412424,-4.6436515
-9.407425,-4.6433306
-9.402426,-4.64302
-9.397423,-4.6426983
-9.392424,-4.6423855
-9.387422,-4.642064
-9.3824215,-4.641754
-9.37742,-4.6414347
-9.37242,-4.641117
-9.36742,-4.640805
-9.362419,-4.640481
-9.357419,-4.640171
-9.352417,-4.6398497
-9.347418,-4.639535
-9.342418,-4.639224
-9.337416,-4.6389027
-9.332417,-4.6385903
-9.327414,-4.638277
-9.322414,-4.6379623
-9.317415,-4.6376467
-9.312412,-4.6373324
-9.307413,-4.637017
-9.302411,-4.636704
-9.297411,-4.63639
-9.29241,-4.636077
-9.28741,-4.6357646
-9.28241,-4.63545
-9.277409,-4.6351395
-9.2724085,-4.634821
-9.267406,-4.6345105
-9.262407,-4.6342006
-9.257407,-4.6338882
-9.252405,-4.6335735
-9.247406,-4.633259
-9.242403,-4.632951
-9.237404,-4.63264
-9.232402,-4.632326
-9.227402,-4.6320133
-9.222403,-4.6317005
-9.217401,-4.6313906
-9.2124,-4.6310806
-9.207399,-4.6307697
-9.202399,-4.630461
-9.197399,-4.630148
-9.192398,-4.629838
-9.187398,-4.6295233
-9.182396,-4.629219
-9.177397,-4.628909
-9.172397,-4.6286006
-9.167395,-4.628292
-9.1623955,-4.62798
-9.1573925,-4.6276703
-9.152393,-4.6273623
-9.147391,-4.627056
-9.142391,-4.6267424
-9.137392,-4.6264396
-9.13239,-4.626128
-9.12739,-4.6258235
-9.122389,-4.625518
-9.117389,-4.625208
-9.112389,-4.6249
-9.107388,-4.624592
-9.102387,-4.6242867
-9.097385,-4.6239786
-9.092386,-4.6236725
-9.087383,-4.6233654
-9.082384,-4.623063
-9.077385,-4.622757
-9.072382,-4.6224394
-9.067383,-4.6221395
-9.062381,-4.621841
-9.057381,-4.6215334
-9.0523815,-4.6212254
-9.0473795,-4.620924
-9.042379,-4.620618
-9.037378,-4.6203175
-9.032378,-4.6200075
-9.027378,-4.6196976
-9.022377,-4.619402
-9.017377,-4.619096
-9.012375,-4.6187906
-9.007376,-4.6184893
-9.002373,-4.618187
-8.997374,-4.6178885
-8.992374,-4.6175885
-8.987371,-4.617282
-8.982372,-4.616977
-8.97737,-4.6166754
-8.97237,-4.616371
-8.967371,-4.616075
-8.962369,-4.615771
-8.957369,-4.615467
-8.952368,-4.6151667
-8.947368,-4.614872
-8.942366,-4.614567
-8.9373665,-4.614271
-8.932366,-4.613966
-8.927364,-4.6136665
-8.922365,-4.61337
-8.917362,-4.6130695
-8.912363,-4.6127644
-8.907364,-4.612466
-8.902361,-4.612169
-8.897362,-4.6118712
-8.89236,-4.611574
-8.88736,-4.6112757
-8.88236,-4.610977
-8.877358,-4.6106734
-8.872358,-4.6103787
-8.867357,-4.61008
-8.862357,-4.609789
-8.857355,-4.6094837
-8.852356,-4.609189
-8.847356,-4.6088915
-8.842354,-4.6085973
-8.837355,-4.608303
-8.832352,-4.6080008
-8.827353,-4.607706
-8.822353,-4.6074133
-8.81735,-4.6071186
-8.812351,-4.6068206
-8.807349,-4.6065254
-8.802349,-4.6062284
-8.797348,-4.605935
-8.792348,-4.605642
-8.787348,-4.6053486
-8.782347,-4.605051
-8.777347,-4.6047587
-8.772345,-4.6044674
-8.767345,-4.604168
-8.762345,-4.603879
-8.757343,-4.603581
-8.752344,-4.6032934
-8.747341,-4.602997
-8.742342,-4.602707
-8.73734,-4.602418
-8.73234,-4.602121
-8.727341,-4.6018324
-8.722339,-4.6015387
-8.717339,-4.6012473
-8.7123375,-4.6009502
-8.707337,-4.6006627
-8.702337,-4.6003737
-8.697336,-4.6000834
-8.692336,-4.599789
-8.687334,-4.599505
-8.682335,-4.599209
-8.677335,-4.598922
-8.672333,-4.598629
-8.667334,-4.59834
-8.662331,-4.598051
-8.657331,-4.5977583
-8.652329,-4.597476
-8.647329,-4.597185
-8.64233,-4.5968966
-8.637328,-4.596609
-8.632328,-4.59632
-8.627327,-4.59603
-8.622327,-4.5957394
-8.617327,-4.5954537
-8.612326,-4.595175
-8.607326,-4.594882
-8.602324,-4.594595
-8.597324,-4.5943036
-8.592321,-4.594018
-8.587322,-4.593733
-8.582323,-4.5934453
-8.57732,-4.5931587
-8.572321,-4.5928736
-8.567319,-4.592587
-8.562319,-4.5922985
-8.55732,-4.592019
-8.552318,-4.59173
-8.5473175,-4.591445
-8.542316,-4.591159
-8.537316,-4.5908766
-8.532316,-4.590591
-8.527315,-4.590307
-8.522315,-4.59002
-8.517313,-4.589737
-8.512314,-4.589453
-8.507311,-4.5891733
-8.502312,-4.588883
-8.497313,-4.5886073
-8.49231,-4.5883155
-8.48731,-4.5880337
-8.482308,-4.5877523
-8.477308,-4.58747
-8.472309,-4.5871887
-8.467307,-4.5869074
-8.462307,-4.586621
-8.457306,-4.586337
-8.452306,-4.5860553
-8.447304,-4.585778
-8.442305,-4.585494
-8.4373045,-4.585211
-8.432302,-4.584931
-8.427303,-4.584649
-8.4223,-4.5843716
-8.417301,-4.584088
-8.412302,-4.5838118
-8.407299,-4.5835238
-8.4023,-4.583251
-8.397298,-4.5829697
-8.392298,-4.5826874
-8.387299,-4.582404
-8.382297,-4.582129
-8.377296,-4.5818434
-8.372295,-4.581568
-8.367295,-4.5812845
-8.362293,-4.581004
-8.357294,-4.5807276
-8.352294,-4.58045
-8.347292,-4.5801682
-8.342293,-4.5798903
-8.33729,-4.579612
-8.332291,-4.579333
-8.3272915,-4.579056
-8.3222885,-4.57878
-8.317289,-4.578498
-8.312287,-4.5782223
-8.307287,-4.577946
-8.302286,-4.577668
-8.297286,-4.5773897
-8.292286,-4.577113
-8.287285,-4.576834
-8.282285,-4.576559
-8.277283,-4.576281
-8.272284,-4.576004
-8.267283,-4.575728
-8.262281,-4.575451
-8.257282,-4.5751715
-8.252279,-4.574896
-8.24728,-4.574623
-8.242278,-4.5743456
